来源平台,店铺,商品标题,价格,评论人,评价星级,评价内容,评论时间,商品属性,商品ID,点赞/有用数,追评内容,追评时间,好评度,评价关键词,评论类型
京东,中国黄金旗舰店,中国黄金5G黄金吊坠女款幸运四叶草999足金项链吊坠,630,匿名买家,4星,克重是够的验过了没有问题但是尺寸比标注的稍微小了一点，手指偏粗的可能会觉得有点紧。,2025/9/28,重量:约8g;材质:足金999,927630829832,,,,中评,"足金999,有证书,款式大方",默认评价
京东,史努比官方旗舰店,史努比儿童书包小学生男女孩1-3-6年级减负护脊双肩背包,143,张**浩,3星,书包还行就是稍微重了一点，孩子个子小背着稍微有点吃力不过质量确实不错。,2026/6/5,颜色:蓝色,133049199841,50.0,,,中评,"容量大,减负护脊,防泼水",默认评价
京东,COACH蔻驰官方旗舰店,COACH蔻驰皮带男士头层牛皮商务休闲自动扣腰带,1433,6**9,5星,皮带的扣头打磨得很光滑系在腰上很舒服不会硌，皮子厚度也够韧性好不会轻易变形。,2025/8/20,颜色:棕色;长度:115cm,874275521859,44.0,,,好评,"皮质厚实,手感好,百搭",有图评价
京东,FILA旗舰店,FILA斐乐官方男子运动鞋2026夏季新款透气网面休闲跑步鞋,762,k***a,5星,鞋面编织工艺看起来很高级不是那种廉价网面的感觉，整体的质感和专柜试穿时一模一样。,2025/10/28,颜色:灰蓝;尺码:43,715386249640,,,,好评,"百搭,尺码标准,舒适透气",默认评价
京东,海澜之家旗舰店,海澜之家卫衣男春秋款加绒圆领宽松休闲套头衫,205,匿名买家,4星,中规中矩的一次购物没什么太大的惊喜但也没有明显的问题，几十块钱的东西也不能要求太多。,2026/6/4,颜色:卡其;尺码:L,230494091179,56.0,,,中评,"面料舒适,百搭好穿,纯棉透气",默认评价
京东,雅鹿官方旗舰店,雅鹿大豆纤维被冬被加厚保暖被芯双人春秋被子,208,5***q,3星,颜色选择方面希望以后能多一点花型，目前的花色有点偏少而且偏素年轻一点的人可能会觉得不够时尚。,2026/4/19,颜色:酒红;尺码:M,946589839619,,用了一段时间了保暖效果还是很不错的没有跑绒的现象。,2026/5/5,中评,"保暖好,性价比高,面料好",追加评论
京东,海澜之家旗舰店,海澜之家衬衫男长袖春秋纯棉商务正装免烫抗皱白衬衣,264,胡**悦,4星,做工细致面料针脚密实均匀，领口袖口都有包边处理，穿了一个多月没有开线的地方。,2025/9/28,颜色:藏蓝;尺码:XXL,852743909205,,又洗了两水来追评没有缩水变形，现在有点后悔只买了一件。,2025/11/12,好评,"显气质,做工好,百搭好穿",默认评价
京东,adidas官方旗舰店,adidas阿迪达斯三叶草运动长裤女宽松束脚休闲卫裤,358,s***e,4星,手感真的很好摸起来软软的但又不会松松垮垮，洗了两次版型还是一样挺括。,2026/5/10,颜色:黑色;尺码:XL,679179778716,,,,好评,"百搭好穿,纯棉透气,做工好",有图评价
京东,李宁旗舰店,李宁韦德之道全城12代篮球鞋男专业比赛实战战靴,520,刘**琳,5星,后跟的中底科技确实有效果特意跑了一次长距离，膝盖和脚踝的压力明显比之前穿的鞋要小很多。,2026/6/28,颜色:灰蓝;尺码:43,470705067466,28.0,,,好评,"防滑耐磨,缓震好,百搭",默认评价
京东,FILA旗舰店,FILA斐乐运动背包男女大容量双肩包高中学生旅行书包,476,李**杰,5星,送妈妈的生日礼物她特别喜欢说这个颜色很大气不挑人，背上显得气质都不一样了回头再给她买个钱包凑一套。,2025/10/20,颜色:米白色,893702249183,42.0,,,好评,"皮质好,正品,容量大",默认评价
京东,李宁旗舰店,李宁运动短袖男夏速干T恤透气吸汗健身跑步训练上衣,155,吴**雨,4星,在店里看过同款的要贵一百多块钱，网上下单隔天就到了，衣服质量和专柜的一样好，棉料非常亲肤柔软。,2026/5/21,颜色:卡其;尺码:L,598490425100,,,,好评,"百搭好穿,面料舒适,纯棉透气",默认评价
京东,FILA旗舰店,FILA斐乐运动短裤女2026夏季新款轻薄透气宽松休闲五分裤,415,4**2,5星,手感真的很好摸起来软软的但又不会松松垮垮，洗了两次版型还是一样挺括。,2025/7/28,颜色:白色;尺码:L,588590131029,18.0,,,好评,"显气质,做工好,面料舒适",有图评价
京东,巴拉巴拉品牌官方旗舰店,巴拉巴拉女童防晒帽夏季遮阳帽UV防护儿童渔夫帽,34,b***d,3星,尺码跟描述是准的但版型偏宽松了一些，偏瘦的人穿着有点晃，胖一点的人穿着应该刚好。,2025/11/20,颜色:白色;尺码:L,421487960146,48.0,,,中评,"面料舒适,百搭好穿,显气质",默认评价
京东,adidas官方旗舰店,adidas阿迪达斯NMD_R1经典男女情侣款休闲运动鞋,807,x***p,4星,穿了大概一周多了整体的脚感还行但是鞋底没有商品介绍里说得那么有弹性，属于比较普通的水平。,2025/10/19,颜色:灰蓝;尺码:43,904506778099,,,,中评,"舒适透气,百搭,防滑耐磨",有图评价
京东,FILA旗舰店,FILA斐乐连帽卫衣男女同款春秋加绒宽松情侣款,427,匿名买家,2星,面料跟页面上写的不一样摸着有明显的化纤感觉，穿上以后皮肤起了小红点不敢再穿了。,2026/5/29,颜色:灰色;尺码:M,721583323777,4.0,,,差评,"纯棉透气,显气质,做工好",追加评论
京东,FILA旗舰店,FILA斐乐官方男子运动鞋2026夏季新款透气网面休闲跑步鞋,479,2***l,4星,网面部分确实透气但是材质看着偏薄用手捏了一下感觉不太耐穿的样子，具体能穿多久还要再观察看看。,2026/5/3,颜色:白红;尺码:39,782898902477,33.0,,,中评,"缓震好,尺码标准,舒适透气",有图评价
京东,李宁旗舰店,李宁中国李宁卫衣男女同款宽松潮流刺绣圆领套头衫,221,徐**铭,5星,趁着活动买的比平时便宜了好几十块钱，质量一点没打折扣，棉质手感非常柔软细腻。,2026/4/5,颜色:藏蓝;尺码:XXL,842963644454,,,,好评,"面料舒适,做工好,纯棉透气",默认评价
京东,COACH蔻驰官方旗舰店,COACH蔻驰圆筒包女新款经典老花帆布腋下包手提包,1524,匿名买家,5星,这个价位能买到这个质感的皮具确实很不容易，摸起来是那种厚实但不僵硬的手感背了一周也没有出现任何变形。,2026/1/17,颜色:米白色,171853982625,6.0,,,好评,"五金精致,容量大,正品",默认评价
京东,中国黄金旗舰店,中国黄金足金转运珠手链女款本命年红绳编手串,954,7**6,5星,客服特别有耐心帮我核对克重还发了实测视频给我看，收到货以后实际重量和说的完全一致。,2026/2/23,重量:约5g;材质:足金999,749088475966,55.0,,,好评,"款式大方,有证书,克重足",默认评价
京东,安踏旗舰店,安踏C37 4.0男鞋软底缓震运动鞋2026夏季新款网面透气跑步鞋,468,匿名买家,4星,后跟的中底科技确实有效果特意跑了一次长距离，膝盖和脚踝的压力明显比之前穿的鞋要小很多。,2026/3/30,颜色:黑白;尺码:42,969988805375,,,,好评,"缓震好,防滑耐磨,舒适透气",默认评价
京东,雅鹿官方旗舰店,雅鹿大豆纤维被冬被加厚保暖被芯双人春秋被子,322,m***q,4星,枕头的支撑感做得非常到位，不是那种一躺就塌到底的软枕，睡起来脖子和肩膀都很放松。,2025/10/6,颜色:军绿;尺码:XL,806033177259,38.0,,,好评,"不掉色,性价比高,做工精细",有图评价
京东,巴拉巴拉品牌官方旗舰店,巴拉巴拉女童防晒帽夏季遮阳帽UV防护儿童渔夫帽,29,t***d,4星,这件衣服走线非常工整，里外都翻了一遍没有找到任何多余的线头，品控很有水准。,2025/10/24,颜色:藏蓝;尺码:XXL,865334175163,48.0,,,好评,"面料舒适,百搭好穿,显气质",默认评价
京东,雅鹿官方旗舰店,雅鹿羽绒裤男外穿冬季加厚保暖高腰宽松休闲裤,280,匿名买家,4星,被子面料亲肤不扎人不用套被套直接盖都可以，而且很蓬松盖在身上感觉像是被云朵包住了。,2025/8/25,颜色:卡其;尺码:L,366938178820,,,,好评,"不掉色,性价比高,做工精细",默认评价
京东,海澜之家旗舰店,海澜之家羽绒服男冬2026新款轻薄白鸭绒保暖连帽外套,326,7**6,3星,款式设计还不错但领口的标签有点扎，我把标签拆掉以后就好多了。,2025/11/10,颜色:卡其;尺码:L,187455943624,18.0,,,中评,"百搭好穿,显气质,面料舒适",默认评价
京东,海澜之家旗舰店,海澜之家衬衫男长袖春秋纯棉商务正装免烫抗皱白衬衣,144,i***f,5星,做工细致面料针脚密实均匀，领口袖口都有包边处理，穿了一个多月没有开线的地方。,2025/11/24,颜色:黑色;尺码:XL,212496439404,50.0,,,好评,"纯棉透气,面料舒适,百搭好穿",默认评价
京东,COACH蔻驰官方旗舰店,COACH蔻驰太阳镜女圆框偏光墨镜时尚复古防紫外线,1318,匿名买家,5星,太阳镜的镜片颜色很正戴上看东西很清晰不头晕，镜架轻巧挂在耳朵上一天也不觉得累。,2026/1/26,颜色:茶色,538965640368,25.0,,,好评,"镜框精致,戴起来好看,百搭",默认评价
京东,adidas官方旗舰店,adidas阿迪达斯三叶草运动长裤女宽松束脚休闲卫裤,443,匿名买家,5星,做工细致面料针脚密实均匀，领口袖口都有包边处理，穿了一个多月没有开线的地方。,2025/9/1,颜色:卡其;尺码:L,236712524341,58.0,,,好评,"显气质,面料舒适,百搭好穿",默认评价
京东,adidas官方旗舰店,adidas阿迪达斯三叶草运动长裤女宽松束脚休闲卫裤,459,6**2,3星,穿了一个月左右袖口那里有点起毛球了其他地方倒还好，可能跟活动量大也有关系。,2025/7/31,颜色:灰色;尺码:M,799297856613,,,,中评,"面料舒适,纯棉透气,百搭好穿",追加评论
京东,中国黄金旗舰店,中国黄金投资金条10g/20g/50g/100g AU9999,8113,匿名买家,3星,整体工艺还行但细节处还不够精细有一两个地方的打磨不够光滑仔细看能看出来，不过戴在手上不太明显。,2026/5/27,重量:约8g;材质:足金999,967804910056,11.0,,,中评,"足金999,克重足,款式大方",默认评价
京东,FILA旗舰店,FILA斐乐运动背包男女大容量双肩包高中学生旅行书包,468,w***g,4星,整体还可以但没有想象中那么惊艳，皮质比专柜的硬了一些估计用一段时间会慢慢变软吧。,2025/10/31,颜色:奶茶色,557399969438,23.0,,,中评,"皮质好,容量大,百搭好看",追加评论
京东,雅鹿官方旗舰店,雅鹿羽绒服女中长款加厚2026新款过膝连帽大毛领取暖外套,508,黄**龙,3星,羽绒服的厚度属于中等偏薄的程度深冬零下十几度的时候单穿这个肯定不够，里面还得加衣服才行。,2026/2/28,颜色:酒红;尺码:M,465725517629,23.0,,,中评,"做工精细,保暖好,不掉色",追加评论
京东,李宁旗舰店,李宁韦德之道全城12代篮球鞋男专业比赛实战战靴,876,i***y,5星,透气性确实没话说这两天三十几度穿出去脚也没有出汗的湿滑感，鞋垫也很厚实踩着软绵绵的。,2026/1/26,颜色:灰蓝;尺码:43,609241754059,19.0,,,好评,"舒适透气,防滑耐磨,尺码标准",追加评论
京东,巴拉巴拉品牌官方旗舰店,巴拉巴拉男童短袖T恤2026夏季新款纯棉透气百搭上衣,80,匿名买家,4星,儿子试穿了一下就不肯脱下来，他说穿着比校服舒服多了，看了一下衣服标签确实是A类面料，给小孩穿完全放心。,2025/12/12,颜色:白色;尺码:110cm,730359289027,19.0,,,好评,"做工精致,纯棉柔软,孩子喜欢",默认评价
京东,海澜之家旗舰店,海澜之家牛仔裤男2026新款弹力修身直筒百搭长裤,246,张**浩,5星,款式很时尚跟广告图里一模一样，朋友看了都问我在哪买的。,2026/2/12,颜色:卡其;尺码:L,683794027057,7.0,,,好评,"面料舒适,百搭好穿,纯棉透气",有图评价
京东,COACH蔻驰官方旗舰店,COACH蔻驰皮带男士头层牛皮商务休闲自动扣腰带,960,郑**文,4星,皮带整体还可以就是皮面有一点点偏硬系了两周以后软了一些，将就着用。,2026/3/17,颜色:棕色;长度:115cm,545724255460,21.0,,,中评,"扣头精致,百搭,手感好",默认评价
京东,FILA旗舰店,FILA FUSION斐乐潮流复古运动鞋女2026新款厚底增高老爹鞋,503,4***u,4星,穿了大概一周多了整体的脚感还行但是鞋底没有商品介绍里说得那么有弹性，属于比较普通的水平。,2026/4/13,颜色:深黑;尺码:41,846262750780,42.0,,,中评,"缓震好,尺码标准,舒适透气",默认评价
京东,FILA旗舰店,FILA斐乐渔夫帽男女夏季遮阳帽户外百搭防晒太阳帽,246,v***y,4星,回购了好几件了家里大人小孩都穿这个牌子，品质一向稳定。,2026/4/20,颜色:黑色;尺码:XL,200240047273,,,,好评,"做工好,显气质,纯棉透气",有图评价
京东,COACH蔻驰官方旗舰店,COACH蔻驰太阳镜女圆框偏光墨镜时尚复古防紫外线,1179,匿名买家,4星,太阳镜的镜片颜色很正戴上看东西很清晰不头晕，镜架轻巧挂在耳朵上一天也不觉得累。,2025/11/28,颜色:玳瑁色,104300225196,,,,好评,"戴起来好看,正品,偏光效果好",追加评论
京东,李宁旗舰店,李宁运动短袖男夏速干T恤透气吸汗健身跑步训练上衣,154,匿名买家,5星,面料结实耐磨，穿了一个多季节还跟新的一样，这一点比很多牌子都强。,2025/10/5,颜色:黑色;尺码:XL,483048504283,23.0,,,好评,"纯棉透气,百搭好穿,做工好",追加评论
京东,adidas官方旗舰店,adidas阿迪达斯运动背包双肩包男女大容量旅行书包,362,匿名买家,5星,包的型很挺不会软塌塌的这就是好帆布和普通帆布的区别，五金的拉头刻字也很清晰精致整体品控在线。,2025/10/27,颜色:经典棕,346779125577,,,,好评,"正品,五金精致,皮质好",追加评论
京东,安踏旗舰店,安踏C37 4.0男鞋软底缓震运动鞋2026夏季新款网面透气跑步鞋,383,2**4,5星,透气性确实没话说这两天三十几度穿出去脚也没有出汗的湿滑感，鞋垫也很厚实踩着软绵绵的。,2026/4/15,颜色:纯白;尺码:40,101728598258,,,,好评,"尺码标准,防滑耐磨,百搭",默认评价
京东,安踏旗舰店,安踏儿童运动鞋2026新款透气网面轻便跑步鞋中小童,184,6**1,4星,透气性确实没话说这两天三十几度穿出去脚也没有出汗的湿滑感，鞋垫也很厚实踩着软绵绵的。,2026/6/5,颜色:黑白;尺码:42,427703064843,37.0,,,好评,"防滑耐磨,尺码标准,百搭",默认评价
京东,巴拉巴拉品牌官方旗舰店,巴拉巴拉儿童卫衣春秋款加绒保暖圆领套头衫,131,6**6,5星,女儿穿上高兴得在客厅转了好几圈，说她是班里最好看的小朋友，料子很软很亲肤，孩子皮肤嫩完全没问题。,2026/2/17,颜色:白色;尺码:110cm,805696673963,48.0,,,好评,"纯棉柔软,穿着舒适,做工精致",有图评价
京东,adidas官方旗舰店,adidas阿迪达斯三叶草运动长裤女宽松束脚休闲卫裤,281,2**8,1星,穿了不到一个星期袖子的接缝处就开了线后来又发现肩膀上也有脱线的现象，质量确实让人不放心。,2025/7/25,颜色:藏蓝;尺码:XXL,287487338577,50.0,,,差评,"做工好,百搭好穿,面料舒适",追加评论
京东,海澜之家旗舰店,海澜之家休闲长裤男2026夏季薄款免烫直筒修身西裤,164,匿名买家,4星,在店里看过同款的要贵一百多块钱，网上下单隔天就到了，衣服质量和专柜的一样好，棉料非常亲肤柔软。,2026/5/27,颜色:藏蓝;尺码:XXL,687680558003,,,,好评,"显气质,纯棉透气,百搭好穿",追加评论
